country,year,gdp,population,primary_energy_consumption,coal_cons_per_capita,oil_energy_per_capita,gas_energy_per_capita,hydro_elec_per_capita,renewables_energy_per_capita,low_carbon_energy_per_capita,renewables_consumption,fossil_fuel_consumption,co2_percentage,co2_valid,oil_price_global,gas_price_global,coal_price_global,electricity_price_household,gas_price_household,coal_price_industrial
Belgium,2016,439359012864.0,11316837.0,709.499,3253.509,31191.07,14305.409,32.695,4064.534,13944.072,45.998,551.696,77.76,True,43.55,55.0,85.0,230.0,95.0,135.0
Belgium,2017,447723831296.0,11384491.0,716.052,3168.353,31399.525,14415.663,23.716,4441.297,13913.593,50.562,557.653,77.88,True,54.25,63.5,96.5,230.0,95.0,135.0
Belgium,2018,454384320512.0,11448598.0,714.219,3133.409,33468.004,14739.01,25.331,4702.793,11044.434,53.84,587.776,82.3,True,71.06,73.5,107.5,230.0,95.0,135.0
Belgium,2019,454384320512.0,11510569.0,738.429,3124.234,31175.795,15105.157,26.063,5182.684,14747.075,59.656,568.682,77.01,True,64.27,62.5,92.0,230.0,95.0,135.0
Belgium,2020,454384320512.0,11561716.0,664.032,2418.04,26568.574,14702.125,23.353,6239.052,13744.991,72.134,505.117,76.07,True,41.76,38.5,78.5,230.0,95.0,135.0
Belgium,2021,454384320512.0,11611416.0,738.394,2665.238,29368.033,14606.851,36.171,6068.995,16951.967,70.47,541.558,73.34,True,70.68,92.0,138.5,230.0,95.0,135.0
Belgium,2022,454384320512.0,11655923.0,680.657,2744.635,27538.754,12485.879,17.159,6240.019,15626.559,72.733,498.515,73.24,True,100.78,145.0,265.0,230.0,95.0,135.0
Brazil,1991,1212665823232.0,153336448.0,1616.594,834.528,4695.715,213.26,1420.288,4772.604,4799.289,731.814,880.688,54.48,True,20.01,25.5,42.5,120.0,70.0,100.0
Brazil,1992,1220990205952.0,155900784.0,1639.306,796.532,4639.69,237.613,1432.597,4809.208,4841.223,749.759,884.555,53.96,True,19.31,24.0,44.0,120.0,70.0,100.0
Brazil,1993,1296907370496.0,158440864.0,1715.203,807.47,4758.097,273.885,1483.614,4978.142,4986.058,788.741,925.208,53.94,True,17.04,22.5,41.5,120.0,70.0,100.0
Brazil,1994,1389944766464.0,160980480.0,1798.857,815.823,4979.352,294.394,1507.668,5083.839,5084.808,818.399,980.302,54.5,True,15.84,23.0,42.0,120.0,70.0,100.0
Brazil,1995,1466460143616.0,163515328.0,1912.793,842.305,5259.171,319.878,1552.791,5232.874,5276.587,855.655,1049.99,54.89,True,17.04,24.5,43.5,120.0,70.0,100.0
Brazil,1996,1517464190976.0,166037120.0,2025.349,855.948,5549.873,347.076,1600.46,5403.794,5445.271,897.23,1121.231,55.36,True,20.64,26.0,45.0,120.0,70.0,100.0
Brazil,1997,1588456587264.0,168546704.0,2153.253,848.259,5955.009,371.558,1655.164,5547.231,5600.582,934.968,1209.293,56.16,True,19.12,27.5,42.5,120.0,70.0,100.0
Brazil,1998,1613655572480.0,171039808.0,2229.139,818.758,6094.61,383.721,1704.101,5681.611,5735.776,971.782,1248.093,55.99,True,12.78,25.0,38.0,120.0,70.0,100.0
Brazil,1999,1641348464640.0,173486272.0,2254.618,817.401,6019.65,448.914,1688.895,5644.932,5709.979,979.318,1264.015,56.06,True,17.85,26.5,36.0,120.0,70.0,100.0
Brazil,2000,1734491242496.0,175873712.0,2356.764,859.603,6203.854,551.788,1713.502,5687.531,5785.077,1000.287,1339.321,56.83,True,28.52,42.5,38.5,120.0,70.0,100.0
Brazil,2001,1780379287552.0,178211888.0,2297.833,834.894,6170.595,689.415,1488.116,4973.048,5198.924,886.256,1371.323,59.68,True,24.45,38.0,42.0,120.0,70.0,100.0
Brazil,2002,1857599307776.0,180476688.0,2350.13,797.944,5972.539,804.328,1569.344,5232.252,5446.98,944.3,1367.077,58.17,True,24.96,32.5,45.5,120.0,70.0,100.0
Brazil,2003,1902060896256.0,182629280.0,2394.621,818.153,5739.612,889.632,1656.689,5460.973,5664.525,997.334,1360.113,56.8,True,28.88,38.5,52.0,120.0,70.0,100.0
Brazil,2004,2036566851584.0,184722048.0,2511.056,848.068,5865.918,1046.03,1719.286,5659.872,5833.684,1045.503,1433.446,57.09,True,38.23,45.0,78.5,120.0,70.0,100.0
Brazil,2005,2127880912896.0,186797344.0,2576.396,808.816,5897.709,1077.484,1788.462,5863.493,6008.456,1095.285,1454.032,56.44,True,54.42,55.5,92.5,120.0,70.0,100.0
Brazil,2006,2239747850240.0,188820688.0,2647.395,788.971,5967.199,1121.158,1828.825,5944.465,6143.356,1122.438,1487.402,56.18,True,65.14,72.5,88.0,120.0,70.0,100.0
Brazil,2007,2405103566848.0,190779456.0,2817.879,827.509,6202.409,1142.766,1940.827,6422.022,6597.667,1225.19,1559.18,55.33,True,72.47,65.0,95.5,120.0,70.0,100.0
Brazil,2008,2559006998528.0,192672320.0,2939.233,831.112,6393.093,1331.841,1898.872,6503.546,6699.042,1253.053,1648.513,56.09,True,97.01,95.0,128.5,120.0,70.0,100.0
Brazil,2009,2587477671936.0,194517552.0,2918.588,664.244,6265.768,1062.558,1989.949,6833.163,7011.671,1329.17,1554.695,53.27,True,61.49,58.0,82.0,120.0,70.0,100.0
Brazil,2010,2816706084864.0,196353504.0,3185.037,856.606,6648.628,1404.445,2053.898,7114.253,7311.252,1396.908,1749.447,54.93,True,79.51,65.5,98.5,120.0,70.0,100.0
Brazil,2011,2965069889536.0,198185296.0,3295.79,906.591,6821.074,1386.754,2161.26,7306.256,7515.421,1447.993,1806.344,54.81,True,111.26,85.5,125.5,120.0,70.0,100.0
Brazil,2012,3022025654272.0,199977712.0,3392.321,889.098,7160.553,1629.008,2076.931,7073.814,7284.834,1414.605,1935.516,57.06,True,111.65,95.0,112.5,120.0,70.0,100.0
Brazil,2013,3112905998336.0,201721776.0,3473.939,950.055,7292.235,1902.758,1938.264,6876.089,7076.392,1387.057,2046.477,58.91,True,108.64,88.0,99.0,120.0,70.0,100.0
Brazil,2014,3128572510208.0,203459648.0,3564.418,1001.524,7517.923,1998.208,1835.45,6804.895,7001.388,1384.521,2139.918,60.04,True,99.02,82.5,92.0,120.0,70.0,100.0
Brazil,2015,3270706200576.0,205188208.0,3516.957,998.99,7001.193,2092.544,1753.22,6861.86,7047.424,1407.973,2070.909,58.88,True,52.35,68.5,78.5,120.0,70.0,100.0
Brazil,2016,2889037381632.0,206859584.0,3432.166,895.05,6575.916,1792.901,1841.394,7130.886,7327.897,1475.092,1916.32,55.83,True,43.55,55.0,85.0,120.0,70.0,100.0
Brazil,2017,2926999240704.0,208504960.0,3462.993,936.547,6590.809,1804.85,1778.903,7083.705,7276.478,1476.988,1945.812,56.19,True,54.25,63.5,96.5,120.0,70.0,100.0
Brazil,2018,2965401501696.0,210166592.0,3475.968,908.701,6219.93,1707.731,1850.77,7513.406,7702.748,1579.067,1857.108,53.43,True,71.06,73.5,107.5,120.0,70.0,100.0
Brazil,2019,2965401501696.0,211782880.0,3532.95,847.625,6145.892,1687.263,1878.717,7808.528,8001.166,1653.713,1838.441,52.04,True,64.27,62.5,92.0,120.0,70.0,100.0
Brazil,2020,2965401501696.0,213196304.0,3394.368,765.177,5763.479,1473.932,1858.991,7752.625,7918.739,1652.831,1706.122,50.26,True,41.76,38.5,78.5,120.0,70.0,100.0
Brazil,2021,2965401501696.0,214326224.0,3570.67,923.398,6194.49,1887.144,1692.84,7482.67,7654.942,1603.732,1930.015,54.05,True,70.68,92.0,138.5,120.0,70.0,100.0
Brazil,2022,2965401501696.0,215313504.0,3724.87,755.465,6458.953,1485.099,1988.078,8431.066,8600.232,1815.322,1873.124,50.29,True,100.78,145.0,265.0,120.0,70.0,100.0
Canada,1991,820551417856.0,28015762.0,3020.828,10904.438,32577.115,22916.053,10967.969,32886.316,41428.398,921.335,1860.179,61.58,True,20.01,25.5,42.5,100.0,65.0,110.0
Canada,1992,830132649984.0,28347644.0,3101.725,10978.308,33036.141,24007.414,11118.195,33385.551,41395.523,946.402,1928.26,62.17,True,19.31,24.0,44.0,100.0,65.0,110.0
Canada,1993,854596321280.0,28668168.0,3180.007,9638.206,33088.25,25187.576,11239.432,33777.543,43010.617,968.34,1946.971,61.23,True,17.04,22.5,41.5,100.0,65.0,110.0
Canada,1994,895509659648.0,28981190.0,3301.156,10108.942,33430.578,25793.58,11312.703,34089.242,44573.73,987.947,2009.356,60.87,True,15.84,23.0,42.0,100.0,65.0,110.0
Canada,1995,922093223936.0,29289430.0,3381.887,10455.43,34710.371,26375.35,11405.471,34510.137,43923.258,1010.782,2095.4,61.96,True,17.04,24.5,43.5,100.0,65.0,110.0
Canada,1996,939604049920.0,29593856.0,3474.036,10560.517,35202.277,26545.451,11981.948,36249.359,45082.199,1072.758,2139.88,61.6,True,20.64,26.0,45.0,100.0,65.0,110.0
Canada,1997,982580592640.0,29882752.0,3491.245,10930.59,35929.906,26806.65,11668.257,35382.293,43164.301,1057.32,2201.377,63.05,True,19.12,27.5,42.5,100.0,65.0,110.0
Canada,1998,1023603507200.0,30144816.0,3441.169,11584.606,36305.473,26126.307,10976.015,33455.711,40138.211,1008.516,2231.21,64.84,True,12.78,25.0,38.0,100.0,65.0,110.0
Canada,1999,1079504207872.0,30399776.0,3550.909,11042.524,36696.051,27694.744,11348.794,34561.805,41373.758,1050.671,2293.156,64.58,True,17.85,26.5,36.0,100.0,65.0,110.0
Canada,2000,1138677121024.0,30683316.0,3647.49,11575.944,36149.336,29077.926,11567.198,35386.59,42072.125,1085.778,2356.577,64.61,True,28.52,42.5,38.5,100.0,65.0,110.0
Canada,2001,1162073341952.0,31002768.0,3572.098,11906.132,36785.844,27107.965,10643.888,32493.289,39418.73,1007.382,2350.008,65.79,True,24.45,38.0,42.0,100.0,65.0,110.0
Canada,2002,1200474947584.0,31322400.0,3693.393,11853.223,37770.156,27924.592,11079.93,33660.781,40367.406,1054.336,2428.989,65.77,True,24.96,32.5,45.5,100.0,65.0,110.0
Canada,2003,1225605382144.0,31619456.0,3711.021,11712.962,38811.148,28395.428,10565.331,31899.857,38445.578,1008.656,2495.393,67.24,True,28.88,38.5,52.0,100.0,65.0,110.0
Canada,2004,1267051659264.0,31911670.0,3768.068,10963.204,40139.574,27519.643,10573.874,31677.885,39455.621,1010.894,2508.973,66.59,True,38.23,45.0,78.5,100.0,65.0,110.0
Canada,2005,1311262900224.0,32215914.0,3793.256,10812.824,38666.301,27188.969,11121.832,33281.121,41076.691,1072.182,2469.933,65.11,True,54.42,55.5,92.5,100.0,65.0,110.0
Canada,2006,1349429624832.0,32531864.0,3771.95,10372.395,38621.012,26765.604,10737.78,32022.26,40187.312,1041.744,2464.582,65.34,True,65.14,72.5,88.0,100.0,65.0,110.0
Canada,2007,1381196103680.0,32862458.0,3915.844,10734.733,39258.273,28499.52,11073.73,33001.152,40666.066,1084.499,2579.457,65.87,True,72.47,65.0,95.5,100.0,65.0,110.0
Canada,2008,1398902882304.0,33218542.0,3869.268,10091.661,37485.457,27859.102,11249.139,33302.668,41042.934,1106.266,2505.881,64.76,True,97.01,95.0,128.5,100.0,65.0,110.0
Canada,2009,1361508171776.0,33593920.0,3717.698,8337.173,36156.031,26709.455,10863.87,32326.289,39463.152,1085.967,2391.977,64.34,True,61.49,58.0,82.0,100.0,65.0,110.0
Canada,2010,1407421775872.0,33963416.0,3752.479,8449.835,37289.805,26961.98,10242.491,30724.25,37784.305,1043.5,2469.195,65.8,True,79.51,65.5,98.5,100.0,65.0,110.0
Canada,2011,1455579594752.0,34323536.0,3893.982,7537.863,36947.137,29294.998,10837.171,32501.496,39669.328,1115.566,2532.39,65.03,True,111.26,85.5,125.5,100.0,65.0,110.0
Canada,2012,1479801044992.0,34691876.0,3905.844,7073.982,37054.625,28659.021,10851.531,32654.436,39799.074,1132.844,2525.139,64.65,True,111.65,95.0,112.5,100.0,65.0,110.0
Canada,2013,1514897276928.0,35063696.0,3999.052,6825.774,36439.789,30071.188,11061.868,33052.715,40714.336,1158.95,2571.458,64.3,True,108.64,88.0,99.0,100.0,65.0,110.0
Canada,2014,1552197222400.0,35404616.0,4007.746,6428.521,36002.543,31024.635,10695.78,31920.246,39742.711,1130.124,2600.671,64.89,True,99.02,82.5,92.0,100.0,65.0,110.0
Canada,2015,1565171122176.0,35732120.0,4033.862,6407.659,35765.547,30877.666,10589.072,32529.217,39840.879,1162.338,2610.263,64.71,True,52.35,68.5,78.5,100.0,65.0,110.0
Canada,2016,1586146836480.0,36113532.0,3979.017,5900.776,35263.957,29128.307,10566.122,32722.955,39887.746,1181.741,2538.53,63.8,True,43.55,55.0,85.0,100.0,65.0,110.0
Canada,2017,1636443488256.0,36554344.0,4039.605,6062.338,34484.688,30032.484,10686.555,32902.316,39930.078,1202.723,2579.988,63.87,True,54.25,63.5,96.5,100.0,65.0,110.0
Canada,2018,1669401542656.0,37035260.0,4076.074,4906.745,35120.293,31376.705,10315.035,31798.229,38655.531,1177.656,2644.456,64.88,True,71.06,73.5,107.5,100.0,65.0,110.0
Canada,2019,1669401542656.0,37522584.0,4051.717,4535.365,34573.219,31144.469,10020.099,30953.215,37727.703,1161.445,2636.076,65.06,True,64.27,62.5,92.0,100.0,65.0,110.0
Canada,2020,1669401542656.0,37888704.0,3807.712,3916.867,29112.359,29993.312,10053.92,30988.668,37474.742,1174.12,2387.842,62.71,True,41.76,38.5,78.5,100.0,65.0,110.0
Canada,2021,1669401542656.0,38155012.0,3843.694,3620.895,29944.723,30657.34,9884.94,30462.479,36515.934,1162.296,2450.428,63.75,True,70.68,92.0,138.5,100.0,65.0,110.0
Canada,2022,1669401542656.0,38454328.0,3928.505,2788.582,30822.062,31629.277,10207.174,31283.535,36920.363,1202.987,2508.757,63.86,True,100.78,145.0,265.0,100.0,65.0,110.0
Chile,1991,143692185600.0,13561946.0,174.964,1834.978,6524.356,1434.59,968.567,3107.189,3107.189,42.14,132.825,75.92,True,20.01,25.5,42.5,110.0,90.0,
Chile,1992,161116241920.0,13782300.0,194.194,1561.265,6954.546,1578.986,1214.612,3995.302,3995.302,55.064,139.13,71.64,True,19.31,24.0,44.0,110.0,90.0,
Chile,1993,170977050624.0,13998387.0,205.228,1550.873,7464.184,1609.76,1229.95,4036.021,4036.021,56.498,148.73,72.47,True,17.04,22.5,41.5,110.0,90.0,
Chile,1994,179196395520.0,14210680.0,215.481,1801.868,7896.47,1529.423,1195.261,3935.57,3935.57,55.927,159.554,74.05,True,15.84,23.0,42.0,110.0,90.0,
Chile,1995,196500488192.0,14416799.0,232.236,1914.778,8556.421,1444.634,1277.242,4192.843,4192.843,60.447,171.788,73.97,True,17.04,24.5,43.5,110.0,90.0,
Chile,1996,209711316992.0,14615489.0,245.845,2617.276,8961.924,1448.231,1154.492,3793.422,3793.422,55.443,190.402,77.45,True,20.64,26.0,45.0,110.0,90.0,
Chile,1997,222079385600.0,14809289.0,281.059,3362.598,9513.148,1944.683,1279.14,4158.113,4158.113,61.579,219.48,78.09,True,19.12,27.5,42.5,110.0,90.0,
Chile,1998,227644669952.0,14996745.0,281.476,3124.263,9603.316,2651.983,1062.714,3389.565,3389.565,50.832,230.643,81.94,True,12.78,25.0,38.0,110.0,90.0,
Chile,1999,224247365632.0,15176418.0,293.115,3185.901,9597.82,3579.789,894.612,2950.35,2950.35,44.776,248.339,84.72,True,17.85,26.5,36.0,110.0,90.0,
Chile,2000,232506474496.0,15351803.0,307.391,2433.832,9059.223,4568.879,1203.767,3961.202,3961.202,60.812,246.58,80.22,True,28.52,42.5,38.5,110.0,90.0,
Chile,2001,238843494400.0,15523973.0,313.345,1888.342,8724.861,5121.209,1354.679,4450.168,4450.168,69.084,244.261,77.95,True,24.45,38.0,42.0,110.0,90.0,
Chile,2002,242409652224.0,15693798.0,320.801,1882.729,8773.673,5108.847,1433.687,4676.036,4676.036,73.385,247.417,77.12,True,24.96,32.5,45.5,110.0,90.0,
Chile,2003,249686491136.0,15859114.0,322.49,1781.337,8608.164,5469.338,1377.126,4475.823,4475.823,70.983,251.507,77.99,True,28.88,38.5,52.0,110.0,90.0,
Chile,2004,262973259776.0,16017966.0,344.299,2042.919,9395.781,5877.786,1302.912,4178.065,4178.065,66.924,277.375,80.56,True,38.23,45.0,78.5,110.0,90.0,
Chile,2005,276230012928.0,16175315.0,357.327,1982.658,9595.603,5630.652,1571.53,4881.965,4881.965,78.967,278.36,77.9,True,54.42,55.5,92.5,110.0,90.0,
Chile,2006,291801038848.0,16334573.0,369.682,2451.149,9825.121,5159.823,1715.992,5195.802,5195.802,84.871,284.811,77.04,True,65.14,72.5,88.0,110.0,90.0,
Chile,2007,304165388288.0,16495543.0,369.299,2880.873,12142.894,3011.785,1351.274,4352.228,4352.228,71.792,297.506,80.56,True,72.47,65.0,95.5,110.0,90.0,
Chile,2008,312737595392.0,16661463.0,369.306,3050.003,12669.11,1659.607,1425.445,4786.54,4786.54,79.751,289.555,78.41,True,97.01,95.0,128.5,110.0,90.0,
Chile,2009,305748115456.0,16833450.0,354.372,2759.837,11797.905,1660.338,1455.436,4833.6,4833.6,81.366,273.006,77.04,True,61.49,58.0,82.0,110.0,90.0,
Chile,2010,321390903296.0,17004166.0,363.948,3071.551,10710.876,3375.499,1248.518,4245.514,4245.514,72.191,291.756,80.16,True,79.51,65.5,98.5,110.0,90.0,
Chile,2011,338634309632.0,17173568.0,385.712,3900.557,11009.728,3398.545,1206.505,4150.789,4150.789,71.284,314.428,81.52,True,111.26,85.5,125.5,110.0,90.0,
Chile,2012,356694163456.0,17341770.0,402.747,4503.516,11310.037,3056.688,1164.818,4353.833,4353.833,75.503,327.243,81.25,True,111.65,95.0,112.5,110.0,90.0,
Chile,2013,370745311232.0,17509926.0,413.759,5013.607,11140.692,3034.041,1119.936,4441.646,4441.646,77.773,335.986,81.2,True,108.64,88.0,99.0,110.0,90.0,
Chile,2014,377993625600.0,17687108.0,409.534,5006.913,10938.73,2487.083,1331.478,4721.649,4721.649,83.512,326.022,79.61,True,99.02,82.5,92.0,110.0,90.0,
Chile,2015,386428796928.0,17870122.0,414.23,4759.612,10643.151,2699.638,1337.988,5077.62,5077.62,90.738,323.492,78.09,True,52.35,68.5,78.5,110.0,90.0,
Chile,2016,392579481600.0,18083880.0,433.903,4770.023,11110.309,3271.588,1076.096,4842.009,4842.009,87.562,346.341,79.82,True,43.55,55.0,85.0,110.0,90.0,
Chile,2017,397188366336.0,18368582.0,450.347,4882.776,11105.995,3056.631,1187.354,5471.836,5471.836,100.51,349.837,77.68,True,54.25,63.5,96.5,110.0,90.0,
Chile,2018,412833611776.0,18701452.0,468.278,4628.607,11303.919,3014.027,1241.08,6093.088,6093.088,113.95,354.328,75.67,True,71.06,73.5,107.5,110.0,90.0,
Chile,2019,412833611776.0,19039484.0,473.979,4573.894,11058.701,3420.817,1094.042,5841.104,5841.104,111.212,362.767,76.54,True,64.27,62.5,92.0,110.0,90.0,
Chile,2020,412833611776.0,19300318.0,442.478,3789.874,9976.817,3230.742,1068.894,5928.491,5928.491,114.422,328.056,74.14,True,41.76,38.5,78.5,110.0,90.0,
Chile,2021,412833611776.0,19493184.0,476.857,4160.999,10843.529,3500.162,845.424,5958.066,5958.066,116.142,360.715,75.64,True,70.68,92.0,138.5,110.0,90.0,
Chile,2022,412833611776.0,19603736.0,496.812,3120.24,11292.39,3805.152,1033.987,7124.925,7124.925,139.675,357.137,71.89,True,100.78,145.0,265.0,110.0,90.0,
China,1991,3508947910656.0,1170626176.0,8337.61,5495.714,1178.125,133.363,106.515,315.148,315.148,368.921,7968.69,95.58,True,20.01,25.5,42.5,80.0,55.0,85.0
China,1992,3755037425664.0,1183813376.0,8773.708,5686.282,1263.638,134.432,110.394,327.043,327.043,387.158,8386.55,95.59,True,19.31,24.0,44.0,80.0,55.0,85.0
China,1993,4126169628672.0,1195855616.0,9457.634,5996.005,1391.285,141.295,126.977,376.284,380.09,449.981,9003.102,95.19,True,17.04,22.5,41.5,80.0,55.0,85.0
China,1994,4438753280000.0,1207286656.0,10048.812,6329.621,1400.362,146.586,138.682,412.218,446.899,497.665,9509.277,94.63,True,15.84,23.0,42.0,80.0,55.0,85.0
China,1995,4810000039936.0,1218144384.0,10352.658,6351.341,1498.698,146.777,156.451,472.003,501.896,574.968,9741.276,94.09,True,17.04,24.5,43.5,80.0,55.0,85.0
China,1996,5127589593088.0,1228298880.0,10907.449,6590.732,1647.016,152.538,153.033,456.717,489.839,560.985,10305.78,94.48,True,20.64,26.0,45.0,80.0,55.0,85.0
China,1997,5291338891264.0,1237801472.0,10981.134,6408.065,1794.751,159.949,158.329,475.665,508.717,588.779,10351.442,94.27,True,19.12,27.5,42.5,80.0,55.0,85.0
China,1998,5338703069184.0,1246836096.0,11000.566,6313.354,1834.717,163.745,159.516,478.881,510.97,597.086,10363.471,94.21,True,12.78,25.0,38.0,80.0,55.0,85.0
China,1999,5578502963200.0,1255433216.0,11386.067,6451.185,1941.357,172.555,156.583,470.548,504.336,590.742,10752.908,94.44,True,17.85,26.5,36.0,80.0,55.0,85.0
China,2000,5952682590208.0,1264099072.0,11800.283,6495.856,2078.077,195.362,175.943,528.07,565.64,667.533,11085.259,93.94,True,28.52,42.5,38.5,80.0,55.0,85.0
China,2001,6329737412608.0,1272739584.0,12470.062,6785.169,2108.247,217.215,217.979,648.48,687.18,825.347,11595.461,92.99,True,24.45,38.0,42.0,80.0,55.0,85.0
China,2002,6814493573120.0,1280926080.0,13580.49,7391.104,2260.55,229.627,224.814,665.863,720.806,852.921,12657.19,93.2,True,24.96,32.5,45.5,80.0,55.0,85.0
China,2003,7248622387200.0,1288873344.0,15818.756,8754.203,2509.76,265.152,220.099,650.622,744.207,838.57,14859.567,93.94,True,28.88,38.5,52.0,80.0,55.0,85.0
China,2004,7830953263104.0,1296816768.0,18509.135,10144.286,2913.112,308.324,272.621,799.408,907.024,1036.686,17332.893,93.65,True,38.23,45.0,78.5,80.0,55.0,85.0
China,2005,8602940080128.0,1304887552.0,21027.164,11805.695,2941.623,359.994,304.256,895.058,1006.846,1167.95,19713.344,93.75,True,54.42,55.5,92.5,80.0,55.0,85.0
China,2006,9489543593984.0,1313086592.0,23048.367,12884.437,3135.185,440.06,331.882,979.093,1093.134,1285.634,21612.988,93.77,True,65.14,72.5,88.0,80.0,55.0,85.0
China,2007,10358205972480.0,1321513216.0,25049.293,13941.527,3264.112,537.852,367.2,1083.949,1211.516,1432.453,23448.26,93.61,True,72.47,65.0,95.5,80.0,55.0,85.0
China,2008,10799147909120.0,1330167168.0,26019.0,14070.352,3313.938,615.959,478.857,1421.802,1560.451,1891.234,23943.34,92.02,True,97.01,95.0,128.5,80.0,55.0,85.0
China,2009,11572544012288.0,1339125632.0,27158.898,14640.164,3420.365,673.753,459.733,1406.6,1546.786,1883.614,25087.559,92.37,True,61.49,58.0,82.0,80.0,55.0,85.0
China,2010,12858808074240.0,1348191360.0,29055.609,15087.28,3867.767,807.556,527.655,1641.285,1788.942,2212.766,26643.771,91.7,True,79.51,65.5,98.5,80.0,55.0,85.0
China,2011,13673158410240.0,1357095424.0,31336.535,16316.91,3972.258,995.972,506.995,1635.651,1805.746,2219.735,28885.965,92.18,True,111.26,85.5,125.5,80.0,55.0,85.0
China,2012,14358127050752.0,1366560768.0,32624.225,16407.875,4137.613,1104.068,631.359,2034.378,2223.679,2780.102,29585.432,90.69,True,111.65,95.0,112.5,80.0,55.0,85.0
China,2013,15304425996288.0,1376100352.0,33852.562,16642.777,4292.906,1249.026,661.006,2203.743,2415.652,3032.571,30528.387,90.18,True,108.64,88.0,99.0,80.0,55.0,85.0
China,2014,16220856254464.0,1385189632.0,34729.508,16463.236,4434.423,1359.836,765.014,2564.515,2814.53,3552.34,30830.85,88.77,True,99.02,82.5,92.0,80.0,55.0,85.0
China,2015,16710945996800.0,1393715456.0,35134.855,16021.233,4742.644,1396.91,799.675,2730.941,3048.703,3806.155,30885.832,87.91,True,52.35,68.5,78.5,80.0,55.0,85.0
